"","Parches","Result"
"9800","R9800",0
"9801","R9801",0
"9802","R9802",0
"9803","R9803",0
"9804","R9804",0
"9805","R9805",0
"9806","R9806",0
"9807","R9807",0
"9808","R9808",0
"9809","R9809",0
"9810","R9810",0
"9811","R9811",0
"9812","R9812",0
"9813","R9813",0
"9814","R9814",0
"9815","R9815",0
"9816","R9816",0
"9817","R9817",0
"9818","R9818",0
"9819","R9819",0
"9820","R9820",0
"9821","R9821",0
"9822","R9822",0
"9823","R9823",0
"9824","R9824",0
"9825","R9825",0
"9826","R9826",0
"9827","R9827",0
"9828","R9828",0
"9829","R9829",0
"9830","R9830",0
"9831","R9831",0
"9832","R9832",0
"9833","R9833",0
"9834","R9834",0
"9835","R9835",0
"9836","R9836",0
"9837","R9837",0
"9838","R9838",0
"9839","R9839",0
"9840","R9840",0
"9841","R9841",0
"9842","R9842",0
"9843","R9843",0
"9844","R9844",0
"9845","R9845",0
"9846","R9846",0
"9847","R9847",0
"9848","R9848",0
"9849","R9849",0
"9850","R9850",0
"9851","R9851",0
"9852","R9852",0
"9853","R9853",0
"9854","R9854",0
"9855","R9855",0
"9856","R9856",0
"9857","R9857",0
"9858","R9858",0
"9859","R9859",0
"9860","R9860",0
"9861","R9861",0
"9862","R9862",0
"9863","R9863",0
"9864","R9864",0
"9865","R9865",0
"9866","R9866",0
"9867","R9867",0
"9868","R9868",0
"9869","R9869",0
"9870","R9870",0
"9871","R9871",0
"9872","R9872",0
"9873","R9873",0
"9874","R9874",0
"9875","R9875",0
"9876","R9876",0
"9877","R9877",0
"9878","R9878",0
"9879","R9879",0
"9880","R9880",0
"9881","R9881",0
"9882","R9882",0
"9883","R9883",0
"9884","R9884",0
"9885","R9885",0
"9886","R9886",0
"9887","R9887",0
"9888","R9888",0
"9889","R9889",0
"9890","R9890",0
"9891","R9891",0
"9892","R9892",0
"9893","R9893",0
"9894","R9894",0
"9895","R9895",0
"9896","R9896",0
"9897","R9897",0
"9898","R9898",0
"9899","R9899",0
"9900","R9900",0
"9901","R9901",0
"9902","R9902",0
"9903","R9903",0
"9904","R9904",0
"9905","R9905",0
"9906","R9906",0
"9907","R9907",0
"9908","R9908",0
"9909","R9909",0
"9910","R9910",0
"9911","R9911",0
"9912","R9912",0
"9913","R9913",0
"9914","R9914",0
"9915","R9915",0
"9916","R9916",0
"9917","R9917",0
"9918","R9918",0
"9919","R9919",0
"9920","R9920",0
"9921","R9921",0
"9922","R9922",0
"9923","R9923",0
"9924","R9924",0
"9925","R9925",0
"9926","R9926",0
"9927","R9927",0
"9928","R9928",0
"9929","R9929",0
"9930","R9930",0
"9931","R9931",0
"9932","R9932",0
"9933","R9933",0
"9934","R9934",0
"9935","R9935",0
"9936","R9936",0
"9937","R9937",0
"9938","R9938",0
"9939","R9939",0
"9940","R9940",0
"9941","R9941",0
"9942","R9942",0
"9943","R9943",0
"9944","R9944",0
"9945","R9945",0
"9946","R9946",0
"9947","R9947",0
"9948","R9948",0
"9949","R9949",0
"9950","R9950",0
"9951","R9951",0
"9952","R9952",0
"9953","R9953",0
"9954","R9954",0
"9955","R9955",0
"9956","R9956",0
"9957","R9957",0
"9958","R9958",0
"9959","R9959",0
"9960","R9960",0
"9961","R9961",0
"9962","R9962",0
"9963","R9963",0
"9964","R9964",0
"9965","R9965",0
"9966","R9966",0
"9967","R9967",0
"9968","R9968",0
"9969","R9969",0
"9970","R9970",0
"9971","R9971",0
"9972","R9972",0
"9973","R9973",0
"9974","R9974",0
"9975","R9975",0
"9976","R9976",0
"9977","R9977",0
"9978","R9978",0
"9979","R9979",0
"9980","R9980",0
"9981","R9981",0
"9982","R9982",0
"9983","R9983",0
"9984","R9984",0
"9985","R9985",0
"9986","R9986",0
"9987","R9987",0
"9988","R9988",0
"9989","R9989",0
"9990","R9990",0
"9991","R9991",0
"9992","R9992",0
"9993","R9993",0
"9994","R9994",0
"9995","R9995",0
"9996","R9996",0
"9997","R9997",0
"9998","R9998",0
"9999","R9999",0
"10000","R10000",0
"10001","R10001",0
"10002","R10002",0
"10003","R10003",0
"10004","R10004",0
"10005","R10005",0
"10006","R10006",0
"10007","R10007",0
"10008","R10008",0
"10009","R10009",0
"10010","R10010",0
"10011","R10011",0
"10012","R10012",0
"10013","R10013",0
"10014","R10014",0
"10015","R10015",0
"10016","R10016",0
"10017","R10017",0
"10018","R10018",0
"10019","R10019",0
"10020","R10020",0
"10021","R10021",0
"10022","R10022",0
"10023","R10023",0
"10024","R10024",0
"10025","R10025",0
"10026","R10026",0
"10027","R10027",0
"10028","R10028",0
"10029","R10029",0
"10030","R10030",0
"10031","R10031",0
"10032","R10032",0
"10033","R10033",0
"10034","R10034",0
"10035","R10035",0
"10036","R10036",0
"10037","R10037",0
"10038","R10038",0
"10039","R10039",0
"10040","R10040",0
"10041","R10041",0
"10042","R10042",0
"10043","R10043",0
"10044","R10044",0
"10045","R10045",0
"10046","R10046",0
"10047","R10047",0
"10048","R10048",0
"10049","R10049",0
"10050","R10050",0
"10051","R10051",0
"10052","R10052",0
"10053","R10053",0
"10054","R10054",0
"10055","R10055",0
"10056","R10056",0
"10057","R10057",0
"10058","R10058",0
"10059","R10059",0
"10060","R10060",0
"10061","R10061",0
"10062","R10062",0
"10063","R10063",0
"10064","R10064",0
"10065","R10065",0
"10066","R10066",0
"10067","R10067",0
"10068","R10068",0
"10069","R10069",0
"10070","R10070",0
"10071","R10071",0
"10072","R10072",0
"10073","R10073",0
"10074","R10074",0
"10075","R10075",0
"10076","R10076",0
"10077","R10077",0
"10078","R10078",0
"10079","R10079",0
"10080","R10080",0
"10081","R10081",0
"10082","R10082",0
"10083","R10083",0
"10084","R10084",0
"10085","R10085",0
"10086","R10086",0
"10087","R10087",0
"10088","R10088",0
"10089","R10089",0
"10090","R10090",0
"10091","R10091",0
"10092","R10092",0
"10093","R10093",0
"10094","R10094",0
"10095","R10095",0
"10096","R10096",0
"10097","R10097",0
"10098","R10098",0
"10099","R10099",0
"10100","R10100",0
"10101","R10101",0
"10102","R10102",0
"10103","R10103",0
"10104","R10104",0
"10105","R10105",0
"10106","R10106",0
"10107","R10107",0
"10108","R10108",0
"10109","R10109",0
"10110","R10110",0
"10111","R10111",0
"10112","R10112",0
"10113","R10113",0
"10114","R10114",0
"10115","R10115",0
"10116","R10116",0
"10117","R10117",0
"10118","R10118",0
"10119","R10119",0
"10120","R10120",0
"10121","R10121",0
"10122","R10122",0
"10123","R10123",0
"10124","R10124",0
"10125","R10125",0
"10126","R10126",0
"10127","R10127",0
"10128","R10128",0
"10129","R10129",0
"10130","R10130",0
"10131","R10131",0
"10132","R10132",0
"10133","R10133",0
"10134","R10134",0
"10135","R10135",0
"10136","R10136",0
"10137","R10137",0
"10138","R10138",0
"10139","R10139",0
"10140","R10140",0
"10141","R10141",0
"10142","R10142",0
"10143","R10143",0
"10144","R10144",0
"10145","R10145",0
"10146","R10146",0
"10147","R10147",0
"10148","R10148",0
"10149","R10149",0
"10150","R10150",0
"10151","R10151",0
"10152","R10152",0
"10153","R10153",0
"10154","R10154",0
"10155","R10155",0
"10156","R10156",0
"10157","R10157",0
"10158","R10158",0
"10159","R10159",0
"10160","R10160",0
"10161","R10161",0
"10162","R10162",0
"10163","R10163",0
"10164","R10164",0
"10165","R10165",0
"10166","R10166",0
"10167","R10167",0
"10168","R10168",0
"10169","R10169",0
"10170","R10170",0
"10171","R10171",0
"10172","R10172",0
"10173","R10173",0
"10174","R10174",0
"10175","R10175",0
"10176","R10176",0
"10177","R10177",0
"10178","R10178",0
"10179","R10179",0
"10180","R10180",0
"10181","R10181",0
"10182","R10182",0
"10183","R10183",0
"10184","R10184",0
"10185","R10185",0
"10186","R10186",0
"10187","R10187",0
"10188","R10188",0
"10189","R10189",0
"10190","R10190",0
"10191","R10191",0
"10192","R10192",0
"10193","R10193",0
"10194","R10194",0
"10195","R10195",0
"10196","R10196",0
"10197","R10197",0
"10198","R10198",0
"10199","R10199",0
"10200","R10200",0
"10201","R10201",0
"10202","R10202",0
"10203","R10203",0
"10204","R10204",0
"10205","R10205",0
"10206","R10206",0
"10207","R10207",0
"10208","R10208",0
"10209","R10209",0
"10210","R10210",0
"10211","R10211",0
"10212","R10212",0
"10213","R10213",0
"10214","R10214",0
"10215","R10215",0
"10216","R10216",0
"10217","R10217",0
"10218","R10218",0
"10219","R10219",0
"10220","R10220",0
"10221","R10221",0
"10222","R10222",0
"10223","R10223",0
"10224","R10224",0
"10225","R10225",0
"10226","R10226",0
"10227","R10227",0
"10228","R10228",0
"10229","R10229",0
"10230","R10230",0
"10231","R10231",0
"10232","R10232",0
"10233","R10233",0
"10234","R10234",0
"10235","R10235",0
"10236","R10236",0
"10237","R10237",0
"10238","R10238",0
"10239","R10239",0
"10240","R10240",0
"10241","R10241",0
"10242","R10242",0
"10243","R10243",0
"10244","R10244",0
"10245","R10245",0
"10246","R10246",0
"10247","R10247",0
"10248","R10248",0
"10249","R10249",0
"10250","R10250",0
"10251","R10251",0
"10252","R10252",0
"10253","R10253",0
"10254","R10254",0
"10255","R10255",0
"10256","R10256",0
"10257","R10257",0
"10258","R10258",0
"10259","R10259",0
"10260","R10260",0
"10261","R10261",0
"10262","R10262",0
"10263","R10263",0
"10264","R10264",0
"10265","R10265",0
"10266","R10266",0
"10267","R10267",0
"10268","R10268",0
"10269","R10269",0
"10270","R10270",0
"10271","R10271",0
"10272","R10272",0
"10273","R10273",0
"10274","R10274",0
"10275","R10275",0
"10276","R10276",0
"10277","R10277",0
"10278","R10278",0
"10279","R10279",0
"10280","R10280",0
"10281","R10281",0
"10282","R10282",0
"10283","R10283",0
"10284","R10284",0
"10285","R10285",0
"10286","R10286",0
"10287","R10287",0
"10288","R10288",0
"10289","R10289",0
"10290","R10290",0
"10291","R10291",0
"10292","R10292",0
"10293","R10293",0
"10294","R10294",0
"10295","R10295",0
"10296","R10296",0
"10297","R10297",0
"10298","R10298",0
"10299","R10299",0
"10300","R10300",0
"10301","R10301",0
"10302","R10302",0
"10303","R10303",0
"10304","R10304",0
"10305","R10305",0
"10306","R10306",0
"10307","R10307",0
"10308","R10308",0
"10309","R10309",0
"10310","R10310",0
"10311","R10311",0
"10312","R10312",0
"10313","R10313",0
"10314","R10314",0
"10315","R10315",0
"10316","R10316",0
"10317","R10317",0
"10318","R10318",0
"10319","R10319",0
"10320","R10320",0
"10321","R10321",0
"10322","R10322",0
"10323","R10323",0
"10324","R10324",0
"10325","R10325",0
"10326","R10326",0
"10327","R10327",0
"10328","R10328",0
"10329","R10329",0
"10330","R10330",0
"10331","R10331",0
"10332","R10332",0
"10333","R10333",0
"10334","R10334",0
"10335","R10335",0
"10336","R10336",0
"10337","R10337",0
"10338","R10338",0
"10339","R10339",0
"10340","R10340",0
"10341","R10341",0
"10342","R10342",0
"10343","R10343",0
"10344","R10344",0
"10345","R10345",0
"10346","R10346",0
"10347","R10347",0
"10348","R10348",0
"10349","R10349",0
"10350","R10350",0
"10351","R10351",0
"10352","R10352",0
"10353","R10353",0
"10354","R10354",0
"10355","R10355",0
"10356","R10356",0
"10357","R10357",0
"10358","R10358",0
"10359","R10359",0
"10360","R10360",0
"10361","R10361",0
"10362","R10362",0
"10363","R10363",0
"10364","R10364",0
"10365","R10365",0
"10366","R10366",0
"10367","R10367",0
"10368","R10368",0
"10369","R10369",0
"10370","R10370",0
"10371","R10371",0
"10372","R10372",0
"10373","R10373",0
"10374","R10374",0
"10375","R10375",0
"10376","R10376",0
"10377","R10377",0
"10378","R10378",0
"10379","R10379",0
"10380","R10380",0
"10381","R10381",0
"10382","R10382",0
"10383","R10383",0
"10384","R10384",0
"10385","R10385",0
"10386","R10386",0
"10387","R10387",0
"10388","R10388",0
"10389","R10389",0
"10390","R10390",0
"10391","R10391",0
"10392","R10392",0
"10393","R10393",0
"10394","R10394",0
"10395","R10395",0
"10396","R10396",0
"10397","R10397",0
"10398","R10398",0
"10399","R10399",0
"10400","R10400",0
"10401","R10401",0
"10402","R10402",0
"10403","R10403",0
"10404","R10404",0
"10405","R10405",0
"10406","R10406",0
"10407","R10407",0
"10408","R10408",0
"10409","R10409",0
"10410","R10410",0
"10411","R10411",0
"10412","R10412",0
"10413","R10413",0
"10414","R10414",0
"10415","R10415",0
"10416","R10416",0
"10417","R10417",0
"10418","R10418",0
"10419","R10419",0
"10420","R10420",0
"10421","R10421",0
"10422","R10422",0
"10423","R10423",0
"10424","R10424",0
"10425","R10425",0
"10426","R10426",0
"10427","R10427",0
"10428","R10428",0
"10429","R10429",0
"10430","R10430",0
"10431","R10431",0
"10432","R10432",0
"10433","R10433",0
"10434","R10434",0
"10435","R10435",0
"10436","R10436",0
"10437","R10437",0
"10438","R10438",0
"10439","R10439",0
"10440","R10440",0
"10441","R10441",0
"10442","R10442",0
"10443","R10443",0
"10444","R10444",0
"10445","R10445",0
"10446","R10446",0
"10447","R10447",0
"10448","R10448",0
"10449","R10449",0
"10450","R10450",0
"10451","R10451",0
"10452","R10452",0
"10453","R10453",0
"10454","R10454",0
"10455","R10455",0
"10456","R10456",0
"10457","R10457",0
"10458","R10458",0
"10459","R10459",0
"10460","R10460",0
"10461","R10461",0
"10462","R10462",0
"10463","R10463",0
"10464","R10464",0
"10465","R10465",0
"10466","R10466",0
"10467","R10467",0
"10468","R10468",0
"10469","R10469",0
"10470","R10470",0
"10471","R10471",0
"10472","R10472",0
"10473","R10473",0
"10474","R10474",0
"10475","R10475",0
"10476","R10476",0
"10477","R10477",0
"10478","R10478",0
"10479","R10479",0
"10480","R10480",0
"10481","R10481",0
"10482","R10482",0
"10483","R10483",0
"10484","R10484",0
"10485","R10485",0
"10486","R10486",0
"10487","R10487",0
"10488","R10488",0
"10489","R10489",0
"10490","R10490",0
"10491","R10491",0
"10492","R10492",0
"10493","R10493",0
"10494","R10494",0
"10495","R10495",0
"10496","R10496",0
"10497","R10497",0
"10498","R10498",0
"10499","R10499",0
"10500","R10500",0
"10501","R10501",0
"10502","R10502",0
"10503","R10503",0
"10504","R10504",0
"10505","R10505",0
"10506","R10506",0
"10507","R10507",0
"10508","R10508",0
"10509","R10509",0
"10510","R10510",0
"10511","R10511",0
"10512","R10512",0
"10513","R10513",0
"10514","R10514",0
"10515","R10515",0
"10516","R10516",0
"10517","R10517",0
"10518","R10518",0
"10519","R10519",0
"10520","R10520",0
"10521","R10521",0
"10522","R10522",0
"10523","R10523",0
"10524","R10524",0
"10525","R10525",0
"10526","R10526",0
"10527","R10527",0
"10528","R10528",0
"10529","R10529",0
"10530","R10530",0
"10531","R10531",0
"10532","R10532",0
"10533","R10533",0
"10534","R10534",0
"10535","R10535",0
"10536","R10536",0
"10537","R10537",0
"10538","R10538",0
"10539","R10539",0
"10540","R10540",0
"10541","R10541",0
"10542","R10542",0
"10543","R10543",0
"10544","R10544",0
"10545","R10545",0
"10546","R10546",0
"10547","R10547",0
"10548","R10548",0
"10549","R10549",0
"10550","R10550",0
"10551","R10551",0
"10552","R10552",0
"10553","R10553",0
"10554","R10554",0
"10555","R10555",0
"10556","R10556",0
"10557","R10557",0
"10558","R10558",0
"10559","R10559",0
"10560","R10560",0
"10561","R10561",0
"10562","R10562",0
"10563","R10563",0
"10564","R10564",0
"10565","R10565",0
"10566","R10566",0
"10567","R10567",0
"10568","R10568",0
"10569","R10569",0
"10570","R10570",0
"10571","R10571",0
"10572","R10572",0
"10573","R10573",0
"10574","R10574",0
"10575","R10575",0
"10576","R10576",0
"10577","R10577",0
"10578","R10578",0
"10579","R10579",0
"10580","R10580",0
"10581","R10581",0
"10582","R10582",0
"10583","R10583",0
"10584","R10584",0
"10585","R10585",0
"10586","R10586",0
"10587","R10587",0
"10588","R10588",0
"10589","R10589",0
"10590","R10590",0
"10591","R10591",0
"10592","R10592",0
"10593","R10593",0
"10594","R10594",0
"10595","R10595",0
"10596","R10596",0
"10597","R10597",0
"10598","R10598",0
"10599","R10599",0
"10600","R10600",0
"10601","R10601",0
"10602","R10602",0
"10603","R10603",0
"10604","R10604",0
"10605","R10605",0
"10606","R10606",0
"10607","R10607",0
"10608","R10608",0
"10609","R10609",0
"10610","R10610",0
"10611","R10611",0
"10612","R10612",0
"10613","R10613",0
"10614","R10614",0
"10615","R10615",0
"10616","R10616",0
"10617","R10617",0
"10618","R10618",0
"10619","R10619",0
"10620","R10620",0
"10621","R10621",0
"10622","R10622",0
"10623","R10623",0
"10624","R10624",0
"10625","R10625",0
"10626","R10626",0
"10627","R10627",0
"10628","R10628",0
"10629","R10629",0
"10630","R10630",0
"10631","R10631",0
"10632","R10632",0
"10633","R10633",0
"10634","R10634",0
"10635","R10635",0
"10636","R10636",0
"10637","R10637",0
"10638","R10638",0
"10639","R10639",0
"10640","R10640",0
"10641","R10641",0
"10642","R10642",0
"10643","R10643",0
"10644","R10644",0
"10645","R10645",0
"10646","R10646",0
"10647","R10647",0
"10648","R10648",0
"10649","R10649",0
"10650","R10650",0
"10651","R10651",0
"10652","R10652",0
"10653","R10653",0
"10654","R10654",0
"10655","R10655",0
"10656","R10656",0
"10657","R10657",0
"10658","R10658",0
"10659","R10659",0
"10660","R10660",0
"10661","R10661",0
"10662","R10662",0
"10663","R10663",0
"10664","R10664",0
"10665","R10665",0
"10666","R10666",0
"10667","R10667",0
"10668","R10668",0
"10669","R10669",0
"10670","R10670",0
"10671","R10671",0
"10672","R10672",0
"10673","R10673",0
"10674","R10674",0
"10675","R10675",0
"10676","R10676",0
"10677","R10677",0
"10678","R10678",0
"10679","R10679",0
"10680","R10680",0
"10681","R10681",0
"10682","R10682",0
"10683","R10683",0
"10684","R10684",0
"10685","R10685",0
"10686","R10686",0
"10687","R10687",0
"10688","R10688",0
"10689","R10689",0
"10690","R10690",0
"10691","R10691",0
"10692","R10692",0
"10693","R10693",0
"10694","R10694",0
"10695","R10695",0
"10696","R10696",0
"10697","R10697",0
"10698","R10698",0
"10699","R10699",0
"10700","R10700",0
"10701","R10701",0
"10702","R10702",0
"10703","R10703",0
"10704","R10704",0
"10705","R10705",0
"10706","R10706",0
"10707","R10707",0
"10708","R10708",0
"10709","R10709",0
"10710","R10710",0
"10711","R10711",0
"10712","R10712",0
"10713","R10713",0
"10714","R10714",0
"10715","R10715",0
"10716","R10716",0
"10717","R10717",0
"10718","R10718",0
"10719","R10719",0
"10720","R10720",0
"10721","R10721",0
"10722","R10722",0
"10723","R10723",0
"10724","R10724",0
"10725","R10725",0
"10726","R10726",0
"10727","R10727",0
"10728","R10728",0
"10729","R10729",0
"10730","R10730",0
"10731","R10731",0
"10732","R10732",0
"10733","R10733",0
"10734","R10734",0
"10735","R10735",0
"10736","R10736",0
"10737","R10737",0
"10738","R10738",0
"10739","R10739",0
"10740","R10740",0
"10741","R10741",0
"10742","R10742",0
"10743","R10743",0
"10744","R10744",0
"10745","R10745",0
"10746","R10746",0
"10747","R10747",0
"10748","R10748",0
"10749","R10749",0
"10750","R10750",0
"10751","R10751",0
"10752","R10752",0
"10753","R10753",0
"10754","R10754",0
"10755","R10755",0
"10756","R10756",0
"10757","R10757",0
"10758","R10758",0
"10759","R10759",0
"10760","R10760",0
"10761","R10761",0
"10762","R10762",0
"10763","R10763",0
"10764","R10764",0
"10765","R10765",0
"10766","R10766",0
"10767","R10767",0
"10768","R10768",0
"10769","R10769",0
"10770","R10770",0
"10771","R10771",0
"10772","R10772",0
"10773","R10773",0
"10774","R10774",0
"10775","R10775",0
"10776","R10776",0
"10777","R10777",0
"10778","R10778",0
"10779","R10779",0
"10780","R10780",0
"10781","R10781",0
"10782","R10782",0
"10783","R10783",0
"10784","R10784",0
"10785","R10785",0
"10786","R10786",0
"10787","R10787",0
"10788","R10788",0
"10789","R10789",0
"10790","R10790",0
"10791","R10791",0
"10792","R10792",0
"10793","R10793",0
"10794","R10794",0
"10795","R10795",0
"10796","R10796",0
"10797","R10797",0
"10798","R10798",0
"10799","R10799",0
"10800","R10800",0
"10801","R10801",0
"10802","R10802",0
"10803","R10803",0
"10804","R10804",0
"10805","R10805",0
"10806","R10806",0
"10807","R10807",0
"10808","R10808",0
"10809","R10809",0
"10810","R10810",0
"10811","R10811",0
"10812","R10812",0
"10813","R10813",0
"10814","R10814",0
"10815","R10815",0
"10816","R10816",0
"10817","R10817",0
"10818","R10818",0
"10819","R10819",0
"10820","R10820",0
"10821","R10821",0
"10822","R10822",0
"10823","R10823",0
"10824","R10824",0
"10825","R10825",0
"10826","R10826",0
"10827","R10827",0
"10828","R10828",0
"10829","R10829",0
"10830","R10830",0
"10831","R10831",0
"10832","R10832",0
"10833","R10833",0
"10834","R10834",0
"10835","R10835",0
"10836","R10836",0
"10837","R10837",0
"10838","R10838",0
"10839","R10839",0
"10840","R10840",0
"10841","R10841",0
"10842","R10842",0
"10843","R10843",0
"10844","R10844",0
"10845","R10845",0
"10846","R10846",0
"10847","R10847",0
"10848","R10848",0
"10849","R10849",0
"10850","R10850",0
"10851","R10851",0
"10852","R10852",0
"10853","R10853",0
"10854","R10854",0
"10855","R10855",0
"10856","R10856",0
"10857","R10857",0
"10858","R10858",0
"10859","R10859",0
"10860","R10860",0
"10861","R10861",0
"10862","R10862",0
"10863","R10863",0
"10864","R10864",0
"10865","R10865",0
"10866","R10866",0
"10867","R10867",0
"10868","R10868",0
"10869","R10869",0
"10870","R10870",0
"10871","R10871",0
"10872","R10872",0
"10873","R10873",0
"10874","R10874",0
"10875","R10875",0
"10876","R10876",0
"10877","R10877",0
"10878","R10878",0
"10879","R10879",0
"10880","R10880",0
"10881","R10881",0
"10882","R10882",0
"10883","R10883",0
"10884","R10884",0
"10885","R10885",0
"10886","R10886",0
"10887","R10887",0
"10888","R10888",0
"10889","R10889",0
"10890","R10890",0
"10891","R10891",0
"10892","R10892",0
"10893","R10893",0
"10894","R10894",0
"10895","R10895",0
"10896","R10896",0
"10897","R10897",0
"10898","R10898",0
"10899","R10899",0
"10900","R10900",0
"10901","R10901",0
"10902","R10902",0
"10903","R10903",0
"10904","R10904",0
"10905","R10905",0
"10906","R10906",0
"10907","R10907",0
"10908","R10908",0
"10909","R10909",0
"10910","R10910",0
"10911","R10911",0
"10912","R10912",0
"10913","R10913",0
"10914","R10914",0
"10915","R10915",0
"10916","R10916",0
"10917","R10917",0
"10918","R10918",0
"10919","R10919",0
"10920","R10920",0
"10921","R10921",0
"10922","R10922",0
"10923","R10923",0
"10924","R10924",0
"10925","R10925",0
"10926","R10926",0
"10927","R10927",0
"10928","R10928",0
"10929","R10929",0
"10930","R10930",0
"10931","R10931",0
"10932","R10932",0
"10933","R10933",0
"10934","R10934",0
"10935","R10935",0
"10936","R10936",0
"10937","R10937",0
"10938","R10938",0
"10939","R10939",0
"10940","R10940",0
"10941","R10941",0
"10942","R10942",0
"10943","R10943",0
"10944","R10944",0
"10945","R10945",0
"10946","R10946",0
"10947","R10947",0
"10948","R10948",0
"10949","R10949",0
"10950","R10950",0
"10951","R10951",0
"10952","R10952",0
"10953","R10953",0
"10954","R10954",0
"10955","R10955",0
"10956","R10956",0
"10957","R10957",0
"10958","R10958",0
"10959","R10959",0
"10960","R10960",0
"10961","R10961",0
"10962","R10962",0
"10963","R10963",0
"10964","R10964",0
"10965","R10965",0
"10966","R10966",0
"10967","R10967",0
"10968","R10968",0
"10969","R10969",0
"10970","R10970",0
"10971","R10971",0
"10972","R10972",0
"10973","R10973",0
"10974","R10974",0
"10975","R10975",0
"10976","R10976",0
"10977","R10977",0
"10978","R10978",0
"10979","R10979",0
"10980","R10980",0
"10981","R10981",0
"10982","R10982",0
"10983","R10983",0
"10984","R10984",0
"10985","R10985",0
"10986","R10986",0
"10987","R10987",0
"10988","R10988",0
"10989","R10989",0
"10990","R10990",0
"10991","R10991",0
"10992","R10992",0
"10993","R10993",0
"10994","R10994",0
"10995","R10995",0
"10996","R10996",0
"10997","R10997",0
"10998","R10998",0
"10999","R10999",0
"11000","R11000",0
"11001","R11001",0
"11002","R11002",0
"11003","R11003",0
"11004","R11004",0
"11005","R11005",1
"11006","R11006",0
"11007","R11007",0
"11008","R11008",0
"11009","R11009",0
"11010","R11010",0
"11011","R11011",0
"11012","R11012",0
"11013","R11013",0
"11014","R11014",0
"11015","R11015",0
"11016","R11016",0
"11017","R11017",0
"11018","R11018",0
"11019","R11019",0
"11020","R11020",0
"11021","R11021",0
"11022","R11022",0
"11023","R11023",0
"11024","R11024",0
"11025","R11025",0
"11026","R11026",0
"11027","R11027",0
"11028","R11028",0
"11029","R11029",0
"11030","R11030",0
"11031","R11031",0
"11032","R11032",0
"11033","R11033",0
"11034","R11034",0
"11035","R11035",0
"11036","R11036",0
"11037","R11037",0
"11038","R11038",0
"11039","R11039",0
"11040","R11040",0
"11041","R11041",0
"11042","R11042",0
"11043","R11043",0
"11044","R11044",0
"11045","R11045",0
"11046","R11046",0
"11047","R11047",0
"11048","R11048",0
"11049","R11049",0
"11050","R11050",0
"11051","R11051",0
"11052","R11052",0
"11053","R11053",0
"11054","R11054",0
"11055","R11055",0
"11056","R11056",0
"11057","R11057",0
"11058","R11058",0
"11059","R11059",0
"11060","R11060",0
"11061","R11061",0
"11062","R11062",0
"11063","R11063",0
"11064","R11064",0
"11065","R11065",0
"11066","R11066",0
"11067","R11067",0
"11068","R11068",0
"11069","R11069",0
"11070","R11070",0
"11071","R11071",0
"11072","R11072",0
"11073","R11073",0
"11074","R11074",0
"11075","R11075",0
"11076","R11076",0
"11077","R11077",0
"11078","R11078",0
"11079","R11079",0
"11080","R11080",0
"11081","R11081",0
"11082","R11082",0
"11083","R11083",0
"11084","R11084",0
"11085","R11085",0
"11086","R11086",0
"11087","R11087",0
"11088","R11088",0
"11089","R11089",0
"11090","R11090",0
"11091","R11091",0
"11092","R11092",0
"11093","R11093",0
"11094","R11094",0
"11095","R11095",0
"11096","R11096",0
"11097","R11097",0
"11098","R11098",0
"11099","R11099",0
"11100","R11100",0
"11101","R11101",0
"11102","R11102",0
"11103","R11103",0
"11104","R11104",0
"11105","R11105",0
"11106","R11106",0
"11107","R11107",0
"11108","R11108",0
"11109","R11109",0
"11110","R11110",0
"11111","R11111",0
"11112","R11112",0
"11113","R11113",0
"11114","R11114",0
"11115","R11115",0
"11116","R11116",0
"11117","R11117",0
"11118","R11118",0
"11119","R11119",0
"11120","R11120",0
"11121","R11121",0
"11122","R11122",0
"11123","R11123",0
"11124","R11124",0
"11125","R11125",0
"11126","R11126",0
"11127","R11127",0
"11128","R11128",0
"11129","R11129",0
"11130","R11130",0
"11131","R11131",0
"11132","R11132",0
"11133","R11133",0
"11134","R11134",0
"11135","R11135",0
"11136","R11136",0
"11137","R11137",0
"11138","R11138",0
"11139","R11139",0
"11140","R11140",0
"11141","R11141",0
"11142","R11142",0
"11143","R11143",0
"11144","R11144",0
"11145","R11145",0
"11146","R11146",0
"11147","R11147",0
"11148","R11148",0
"11149","R11149",0
"11150","R11150",0
"11151","R11151",0
"11152","R11152",0
"11153","R11153",0
"11154","R11154",0
"11155","R11155",0
"11156","R11156",0
"11157","R11157",0
"11158","R11158",0
"11159","R11159",0
"11160","R11160",0
"11161","R11161",0
"11162","R11162",0
"11163","R11163",0
"11164","R11164",0
"11165","R11165",0
"11166","R11166",0
"11167","R11167",0
"11168","R11168",0
"11169","R11169",0
"11170","R11170",0
"11171","R11171",0
"11172","R11172",0
"11173","R11173",0
"11174","R11174",0
"11175","R11175",0
"11176","R11176",0
"11177","R11177",0
"11178","R11178",0
"11179","R11179",0
"11180","R11180",0
"11181","R11181",0
"11182","R11182",0
"11183","R11183",0
"11184","R11184",0
"11185","R11185",0
"11186","R11186",0
"11187","R11187",0
"11188","R11188",0
"11189","R11189",0
"11190","R11190",0
"11191","R11191",0
"11192","R11192",0
"11193","R11193",0
"11194","R11194",0
"11195","R11195",0
"11196","R11196",0
"11197","R11197",0.999999999999999
